info, 1, version, 2, output, /home/rory/perf_workspace/perf_tester/corpus/akka/akka-actor/target/scala-2.12/classes
header(main/background),startNs,endNs,runId,phaseId,phaseName,purpose,task-count,threadId,threadName,runNs,idleNs,cpuTimeNs,userTimeNs,allocatedByte,heapSize
header(GC),startNs,endNs,startMs,endMs,name,action,cause,threads
GC,2070504116520025,2070504159520025,10730, 10772,PS Scavenge,end of minor GC,Allocation Failure,4
GC,2070504639559790,2070504670559790,11052, 11082,PS Scavenge,end of minor GC,Metadata GC Threshold,4
GC,2070504465126172,2070504671126172,11082, 11287,PS MarkSweep,end of major GC,Metadata GC Threshold,4
main,2070504730461198,2070504746217083,1,0,<init phase>,,0,71,pool-12-thread-4,15755885,0,15660696,10000000,5142896,133488288 
main,2070504752267673,2070505454494909,1,1,parser,,0,71,pool-12-thread-4,702227236,0,691108542,690000000,42403032,176172432 
main,2070505454697851,2070505611740776,1,2,namer,,0,71,pool-12-thread-4,157042925,0,155277373,150000000,5326200,182975944 
main,2070505611872164,2070505644856642,1,3,packageobjects,,0,71,pool-12-thread-4,32984478,0,28551018,30000000,1340488,182975944 
GC,2070511207446115,2070511244446115,17821, 17857,PS Scavenge,end of minor GC,Allocation Failure,4
main,2070505644996107,2070514617513437,1,4,typer,,0,71,pool-12-thread-4,8972517330,0,8737885561,8720000000,573836832,487574176 
GC,2070514690132709,2070514742132709,21307, 21358,PS Scavenge,end of minor GC,Allocation Failure,4
main,2070514617675942,2070516061761004,1,5,patmat,,0,71,pool-12-thread-4,1444085062,0,1319726698,1320000000,133328224,312204064 
main,2070516061923856,2070516235700046,1,6,superaccessors,,0,71,pool-12-thread-4,173776190,0,171409601,170000000,21671560,328833440 
main,2070516235869680,2070516327234636,1,7,extmethods,,0,71,pool-12-thread-4,91364956,0,89902003,80000000,5134016,334376536 
main,2070516327801606,2070516499643908,1,8,pickler,,0,71,pool-12-thread-4,171842302,0,165107520,170000000,18741768,356548920 
GC,2070517796600012,2070517852600012,24414, 24469,PS Scavenge,end of minor GC,Allocation Failure,4
main,2070516499806232,2070518140023086,1,9,xsbt-api,,0,71,pool-12-thread-4,1640216854,0,1573648784,1570000000,302460944,256333072 
main,2070518140144078,2070518522944928,1,10,xsbt-dependency,,0,71,pool-12-thread-4,382800850,0,381013648,350000000,76867760,327914936 
main,2070518523071901,2070519221250750,1,11,refchecks,,0,71,pool-12-thread-4,698178849,0,687765332,680000000,53597552,386436128 
main,2070519221380492,2070519749889543,1,12,uncurry,,0,71,pool-12-thread-4,528509051,0,523696971,520000000,32750456,418947832 
main,2070519750016583,2070520072379791,1,13,fields,,0,71,pool-12-thread-4,322363208,0,321502926,320000000,26087632,444957224 
main,2070520072509550,2070520240994990,1,14,tailcalls,,0,71,pool-12-thread-4,168485440,0,162247259,160000000,9750848,453209512 
main,2070520241119982,2070520966055003,1,15,specialize,,0,71,pool-12-thread-4,724935021,0,697554796,700000000,75161520,531237712 
main,2070520966197673,2070521160202697,1,16,explicitouter,,0,71,pool-12-thread-4,194005024,0,191468812,190000000,28998464,557247120 
GC,2070522095556022,2070522162556022,28713, 28779,PS Scavenge,end of minor GC,Allocation Failure,4
main,2070521160357408,2070523241301432,1,17,erasure,,0,71,pool-12-thread-4,2080944024,0,1978773765,1980000000,157076208,311647928 
main,2070523241441957,2070523349104563,1,18,posterasure,,0,71,pool-12-thread-4,107662606,0,107439819,100000000,12759416,328894272 
main,2070523349262619,2070523633339277,1,19,lambdalift,,0,71,pool-12-thread-4,284076658,0,276965979,280000000,31842368,363387016 
main,2070523633483064,2070523795663916,1,20,constructors,,0,71,pool-12-thread-4,162180852,0,159406096,160000000,15624640,372010168 
main,2070523795813124,2070523864862812,1,21,flatten,,0,71,pool-12-thread-4,69049688,0,67342135,70000000,4533976,380633320 
main,2070523865013555,2070524237954405,1,22,mixin,,0,71,pool-12-thread-4,372940850,0,363371467,360000000,29792848,406502816 
main,2070524238093831,2070524300463614,1,23,cleanup,,0,71,pool-12-thread-4,62369783,0,61702857,60000000,4790496,415126016 
main,2070524300603038,2070524477504210,1,24,delambdafy,,0,71,pool-12-thread-4,176901172,0,169162704,170000000,18510864,432372368 
GC,2070526315839483,2070526392839483,32933, 33009,PS Scavenge,end of minor GC,Allocation Failure,4
main,2070524477648742,2070526813033474,1,25,jvm,,0,71,pool-12-thread-4,2335384732,0,2178809911,2130000000,376631072,320476808 
main,2070526813158050,2070526831492436,1,26,xsbt-analyzer,,0,71,pool-12-thread-4,18334386,0,18207400,20000000,5274896,329567104 
info, 2, version, 2, output, /home/rory/perf_workspace/perf_tester/corpus/akka/akka-actor/target/scala-2.12/classes
header(main/background),startNs,endNs,runId,phaseId,phaseName,purpose,task-count,threadId,threadName,runNs,idleNs,cpuTimeNs,userTimeNs,allocatedByte,heapSize
header(GC),startNs,endNs,startMs,endMs,name,action,cause,threads
