info, 1, version, 2, output, /home/rory/perf_workspace/perf_tester/corpus/akka/akka-actor/target/scala-2.12/classes
header(main/background),startNs,endNs,runId,phaseId,phaseName,purpose,task-count,threadId,threadName,runNs,idleNs,cpuTimeNs,userTimeNs,allocatedByte,heapSize
header(GC),startNs,endNs,startMs,endMs,name,action,cause,threads
GC,2072029980425723,2072030019425723,11092, 11130,PS Scavenge,end of minor GC,Metadata GC Threshold,4
GC,2072029819948953,2072030024948953,11130, 11334,PS MarkSweep,end of major GC,Metadata GC Threshold,4
main,2072030080390511,2072030096862277,1,0,<init phase>,,0,71,pool-12-thread-2,16471766,0,16351581,20000000,5142944,146341720 
main,2072030103245684,2072030804530901,1,1,parser,,0,71,pool-12-thread-2,701285217,0,691779784,690000000,42391720,189482816 
main,2072030804729440,2072030958714133,1,2,namer,,0,71,pool-12-thread-2,153984693,0,151800481,150000000,5326368,194514112 
main,2072030958847257,2072030988058059,1,3,packageobjects,,0,71,pool-12-thread-2,29210802,0,28715549,40000000,1341584,194514112 
GC,2072038220696083,2072038280696083,19542, 19601,PS Scavenge,end of minor GC,Allocation Failure,4
main,2072030988192690,2072039615442224,1,4,typer,,0,71,pool-12-thread-2,8627249534,0,8379937177,8340000000,570596816,344411472 
main,2072039615610700,2072040984528951,1,5,patmat,,0,71,pool-12-thread-2,1368918251,0,1308269472,1300000000,129865648,474501520 
main,2072040984689560,2072041218009091,1,6,superaccessors,,0,71,pool-12-thread-2,233319531,0,231967620,230000000,21526440,494014904 
main,2072041218173089,2072041305654925,1,7,extmethods,,0,71,pool-12-thread-2,87481836,0,86479842,90000000,5097440,500519360 
main,2072041306234567,2072041448603187,1,8,pickler,,0,71,pool-12-thread-2,142368620,0,136459649,140000000,18755320,520032512 
main,2072041448764872,2072042964665487,1,9,xsbt-api,,0,71,pool-12-thread-2,1515900615,0,1493524302,1490000000,295622848,813605504 
GC,2072043071204750,2072043135204750,24392, 24455,PS Scavenge,end of minor GC,Allocation Failure,4
main,2072042964811036,2072043459737767,1,10,xsbt-dependency,,0,71,pool-12-thread-2,494926731,0,431023853,400000000,90522128,275696016 
main,2072043459868460,2072044222243426,1,11,refchecks,,0,71,pool-12-thread-2,762374966,0,750190669,750000000,53178464,328686616 
main,2072044222373555,2072044754230005,1,12,uncurry,,0,71,pool-12-thread-2,531856450,0,528633267,530000000,32408288,363874240 
main,2072044754363345,2072045043962494,1,13,fields,,0,71,pool-12-thread-2,289599149,0,283333585,280000000,25571800,390264960 
main,2072045044104683,2072045214222050,1,14,tailcalls,,0,71,pool-12-thread-2,170117367,0,161581165,150000000,9672720,399061888 
main,2072045214352767,2072045877786221,1,15,specialize,,0,71,pool-12-thread-2,663433454,0,641116615,640000000,74987256,469437112 
main,2072045877925137,2072046065505513,1,16,explicitouter,,0,71,pool-12-thread-2,187580376,0,185260387,190000000,23481744,495827864 
main,2072046065721407,2072047938642342,1,17,erasure,,0,71,pool-12-thread-2,1872920935,0,1844132945,1850000000,155428808,655911416 
main,2072047938785921,2072048058713117,1,18,posterasure,,0,71,pool-12-thread-2,119927196,0,119154941,120000000,12752784,665282808 
main,2072048058865814,2072048327710538,1,19,lambdalift,,0,71,pool-12-thread-2,268844724,0,262387290,250000000,25737576,691673424 
main,2072048327854656,2072048503123639,1,20,constructors,,0,71,pool-12-thread-2,175268983,0,171933276,170000000,15961376,709267168 
main,2072048503268602,2072048586264904,1,21,flatten,,0,71,pool-12-thread-2,82996302,0,81694664,90000000,4533120,709267168 
main,2072048586412524,2072048879897815,1,22,mixin,,0,71,pool-12-thread-2,293485291,0,283994910,280000000,30470768,744454760 
main,2072048880047766,2072048938728930,1,23,cleanup,,0,71,pool-12-thread-2,58681164,0,57958003,60000000,4802256,744454760 
main,2072048938855765,2072049100494023,1,24,delambdafy,,0,71,pool-12-thread-2,161638258,0,158376077,160000000,18559968,770845520 
GC,2072050104529945,2072050171529945,31426, 31492,PS Scavenge,end of minor GC,Allocation Failure,4
main,2072049100618008,2072051582452594,1,25,jvm,,0,71,pool-12-thread-2,2481834586,0,2361209148,2310000000,375864416,525704200 
main,2072051582578118,2072051599151922,1,26,xsbt-analyzer,,0,71,pool-12-thread-2,16573804,0,16462531,10000000,5275736,525704200 
info, 2, version, 2, output, /home/rory/perf_workspace/perf_tester/corpus/akka/akka-actor/target/scala-2.12/classes
header(main/background),startNs,endNs,runId,phaseId,phaseName,purpose,task-count,threadId,threadName,runNs,idleNs,cpuTimeNs,userTimeNs,allocatedByte,heapSize
header(GC),startNs,endNs,startMs,endMs,name,action,cause,threads
main,2072054510404090,2072054519319219,2,0,<init phase>,,0,84,pool-14-thread-3,8915129,0,8848066,0,4866704,1032568920 
GC,2072054748903488,2072054812903488,36070, 36133,PS Scavenge,end of minor GC,Allocation Failure,4
main,2072054520263824,2072054826404723,2,1,parser,,0,84,pool-14-thread-3,306140899,0,222462864,210000000,35310328,278524408 
main,2072054826558072,2072054851052704,2,2,namer,,0,84,pool-14-thread-3,24494632,0,17373232,20000000,3066168,282757336 
main,2072054851197503,2072054853936624,2,3,packageobjects,,0,84,pool-14-thread-3,2739121,0,2611720,0,240176,282757336 
main,2072054854073014,2072059049437106,2,4,typer,,0,84,pool-14-thread-3,4195364092,0,4046632547,4040000000,528798616,812826408 
main,2072059049601955,2072059828603571,2,5,patmat,,0,84,pool-14-thread-3,779001616,0,745204632,740000000,113170632,927729824 
main,2072059828745213,2072059909351714,2,6,superaccessors,,0,84,pool-14-thread-3,80606501,0,80529310,80000000,20924664,948894432 
main,2072059909487378,2072059930790389,2,7,extmethods,,0,84,pool-14-thread-3,21303011,0,21292099,20000000,4265968,953127328 
main,2072059930914661,2072060003500757,2,8,pickler,,0,84,pool-14-thread-3,72586096,0,72592452,70000000,18424968,970063992 
GC,2072060505863697,2072060615863697,41827, 41936,PS Scavenge,end of minor GC,Allocation Failure,4
