info, 1, version, 2, output, /home/rory/perf_workspace/perf_tester/corpus/akka/akka-actor/target/scala-2.12/classes
header(main/background),startNs,endNs,runId,phaseId,phaseName,purpose,task-count,threadId,threadName,runNs,idleNs,cpuTimeNs,userTimeNs,allocatedByte,heapSize
header(GC),startNs,endNs,startMs,endMs,name,action,cause,threads
GC,4323526248299482,4323526294299482,11533, 11578,PS Scavenge,end of minor GC,Metadata GC Threshold,4
GC,4323526091339738,4323526302339738,11578, 11788,PS MarkSweep,end of major GC,Metadata GC Threshold,4
main,4323526352239370,4323526368619788,1,0,<init phase>,,0,70,pool-12-thread-1,16380418,0,16251924,20000000,5145912,132828496 
main,4323526374802654,4323527080441197,1,1,parser,,0,70,pool-12-thread-1,705638543,0,687391279,680000000,42249408,177046128 
main,4323527080690370,4323527259516988,1,2,namer,,0,70,pool-12-thread-1,178826618,0,177196483,180000000,5339256,182390624 
main,4323527259699739,4323527294973366,1,3,packageobjects,,0,70,pool-12-thread-1,35273627,0,33500087,30000000,1337552,184172080 
GC,4323532379835770,4323532420835770,17878, 17918,PS Scavenge,end of minor GC,Allocation Failure,4
main,4323527295134935,4323535737570890,1,4,typer,,0,70,pool-12-thread-1,8442435955,0,8172607481,8140000000,565981840,504553728 
GC,4323536303569083,4323536356569083,21802, 21854,PS Scavenge,end of minor GC,Allocation Failure,4
main,4323535737744741,4323537247206457,1,5,patmat,,0,70,pool-12-thread-1,1509461716,0,1383074284,1380000000,136062536,279370936 
main,4323537247411549,4323537461502830,1,6,superaccessors,,0,70,pool-12-thread-1,214091281,0,210802916,210000000,21682536,299636448 
main,4323537461682153,4323537548594307,1,7,extmethods,,0,70,pool-12-thread-1,86912154,0,86856243,90000000,5172728,304702792 
main,4323537549214384,4323537679658465,1,8,pickler,,0,70,pool-12-thread-1,130444081,0,121816966,120000000,18734424,324972312 
GC,4323538876785285,4323538929785285,24375, 24427,PS Scavenge,end of minor GC,Allocation Failure,4
main,4323537679868524,4323539137722051,1,9,xsbt-api,,0,70,pool-12-thread-1,1457853527,0,1383544195,1390000000,278546264,252415784 
main,4323539137857631,4323539515647033,1,10,xsbt-dependency,,0,70,pool-12-thread-1,377789402,0,373866126,360000000,72044880,321187392 
main,4323539515777126,4323540326022724,1,11,refchecks,,0,70,pool-12-thread-1,810245598,0,770386545,770000000,52051504,380172504 
main,4323540326211358,4323540907375527,1,12,uncurry,,0,70,pool-12-thread-1,581164169,0,567762738,570000000,32598304,407499784 
main,4323540907510879,4323541224771046,1,13,fields,,0,70,pool-12-thread-1,317260167,0,305508399,300000000,25595520,434833480 
main,4323541224918655,4323541366019136,1,14,tailcalls,,0,70,pool-12-thread-1,141100481,0,132593756,140000000,9571408,448497160 
main,4323541366154682,4323541985985749,1,15,specialize,,0,70,pool-12-thread-1,619831067,0,588517762,580000000,73763040,516815288 
main,4323541986128942,4323542149767184,1,16,explicitouter,,0,70,pool-12-thread-1,163638242,0,160408299,160000000,18063824,537310832 
GC,4323543301403067,4323543385403067,28800, 28883,PS Scavenge,end of minor GC,Allocation Failure,4
main,4323542149926856,4323543999655404,1,17,erasure,,0,70,pool-12-thread-1,1849728548,0,1718713181,1720000000,152522112,275473968 
main,4323543999803396,4323544138594782,1,18,posterasure,,0,70,pool-12-thread-1,138791386,0,137536705,140000000,12742264,290324464 
main,4323544138766528,4323544421629861,1,19,lambdalift,,0,70,pool-12-thread-1,282863333,0,275652612,270000000,19457512,312857040 
main,4323544421780325,4323544616552393,1,20,constructors,,0,70,pool-12-thread-1,194772068,0,184445250,190000000,15637176,327707584 
main,4323544616711239,4323544806843981,1,21,flatten,,0,70,pool-12-thread-1,190132742,0,184837395,180000000,4534072,327707584 
main,4323544807003026,4323545153803403,1,22,mixin,,0,70,pool-12-thread-1,346800377,0,338290553,340000000,30169648,357408680 
main,4323545153957832,4323545212261235,1,23,cleanup,,0,70,pool-12-thread-1,58303403,0,56449233,50000000,4780648,364833968 
main,4323545212397587,4323545378611576,1,24,delambdafy,,0,70,pool-12-thread-1,166213989,0,157211194,160000000,18473544,379684560 
GC,4323547231226769,4323547324226769,32730, 32822,PS Scavenge,end of minor GC,Allocation Failure,4
main,4323545378755731,4323547806671549,1,25,jvm,,0,70,pool-12-thread-1,2427915818,0,2222850893,2170000000,375872232,340548408 
main,4323547806811465,4323547830767414,1,26,xsbt-analyzer,,0,70,pool-12-thread-1,23955949,0,23714041,30000000,5275736,349662136 
info, 2, version, 2, output, /home/rory/perf_workspace/perf_tester/corpus/akka/akka-actor/target/scala-2.12/classes
header(main/background),startNs,endNs,runId,phaseId,phaseName,purpose,task-count,threadId,threadName,runNs,idleNs,cpuTimeNs,userTimeNs,allocatedByte,heapSize
header(GC),startNs,endNs,startMs,endMs,name,action,cause,threads
main,4323550858642952,4323550867578455,2,0,<init phase>,,0,86,pool-14-thread-3,8935503,0,8935189,10000000,4866704,360847400 
main,4323550879992566,4323551109423776,2,1,parser,,0,86,pool-14-thread-3,229431210,0,209434418,210000000,35524040,396799008 
main,4323551109553031,4323551129631664,2,2,namer,,0,86,pool-14-thread-3,20078633,0,19352432,20000000,3037408,399675088 
main,4323551129765952,4323551132731470,2,3,packageobjects,,0,86,pool-14-thread-3,2965518,0,2886939,0,235976,399675088 
GC,4323553893781560,4323554025781560,39392, 39523,PS Scavenge,end of minor GC,Allocation Failure,4
main,4323551132856406,4323555446402200,2,4,typer,,0,86,pool-14-thread-3,4313545794,0,3948072138,3940000000,523347784,476258432 
main,4323555446554984,4323556213205767,2,5,patmat,,0,86,pool-14-thread-3,766650783,0,723390886,720000000,113590344,588466968 
main,4323556213339143,4323556330291812,2,6,superaccessors,,0,86,pool-14-thread-3,116952669,0,110616032,110000000,21170816,612040648 
main,4323556330433050,4323556361828627,2,7,extmethods,,0,86,pool-14-thread-3,31395577,0,31328726,30000000,4259624,617934096 
main,4323556361965488,4323556461093775,2,8,pickler,,0,86,pool-14-thread-3,99128287,0,99051698,100000000,18391792,635619304 
GC,4323557144234309,4323557255234309,42643, 42753,PS Scavenge,end of minor GC,Allocation Failure,4
main,4323556461236886,4323557347826567,2,9,xsbt-api,,0,86,pool-14-thread-3,886589681,0,772823828,770000000,264255256,344846064 
main,4323557347967588,4323557597282698,2,10,xsbt-dependency,,0,86,pool-14-thread-3,249315110,0,248857966,220000000,59904584,407802928 
main,4323557597416373,4323558280130758,2,11,refchecks,,0,86,pool-14-thread-3,682714385,0,678458260,680000000,49935000,455020680 
main,4323558280263038,4323558695062652,2,12,uncurry,,0,86,pool-14-thread-3,414799614,0,408170213,400000000,31157664,486499296 
main,4323558695204381,4323558880215792,2,13,fields,,0,86,pool-14-thread-3,185011411,0,182003149,180000000,24355544,512657456 
main,4323558880351457,4323558961508621,2,14,tailcalls,,0,86,pool-14-thread-3,81157164,0,80944960,90000000,8987344,528396784 
main,4323558961643485,4323559324470954,2,15,specialize,,0,86,pool-14-thread-3,362827469,0,357691570,350000000,68509912,591367936 
main,4323559324607622,4323559452828641,2,16,explicitouter,,0,86,pool-14-thread-3,128221019,0,128089691,130000000,17974904,614976976 
main,4323559452970070,4323560654834027,2,17,erasure,,0,86,pool-14-thread-3,1201863957,0,1192897972,1190000000,141464224,756692136 
main,4323560654976776,4323560743422963,2,18,posterasure,,0,86,pool-14-thread-3,88446187,0,88451577,90000000,12521936,764561800 
main,4323560743565402,4323560978300813,2,19,lambdalift,,0,86,pool-14-thread-3,234735411,0,232732880,230000000,18229208,780301048 
main,4323560978440249,4323561074846008,2,20,constructors,,0,86,pool-14-thread-3,96405759,0,96268250,100000000,14261856,796040328 
main,4323561074983606,4323561188554900,2,21,flatten,,0,86,pool-14-thread-3,113571294,0,113577039,110000000,4477712,803909944 
main,4323561188694599,4323561412630517,2,22,mixin,,0,86,pool-14-thread-3,223935918,0,223568487,230000000,28682296,827518720 
main,4323561412767672,4323561461259927,2,23,cleanup,,0,86,pool-14-thread-3,48492255,0,48498288,40000000,4579088,835388328 
main,4323561461404550,4323561558049571,2,24,delambdafy,,0,86,pool-14-thread-3,96645021,0,95181070,100000000,17935816,851127656 
GC,4323561745609065,4323561896609065,47244, 47394,PS Scavenge,end of minor GC,Allocation Failure,4
main,4323561558186285,4323563035244411,2,25,jvm,,0,86,pool-14-thread-3,1477058126,0,1296376755,1240000000,367305840,662436360 
main,4323563035375839,4323563046593593,2,26,xsbt-analyzer,,0,86,pool-14-thread-3,11217754,0,11066969,10000000,4144712,672676664 
info, 3, version, 2, output, /home/rory/perf_workspace/perf_tester/corpus/akka/akka-actor/target/scala-2.12/classes
header(main/background),startNs,endNs,runId,phaseId,phaseName,purpose,task-count,threadId,threadName,runNs,idleNs,cpuTimeNs,userTimeNs,allocatedByte,heapSize
header(GC),startNs,endNs,startMs,endMs,name,action,cause,threads
main,4323564798622692,4323564807478464,3,0,<init phase>,,0,107,pool-16-thread-5,8855772,0,8823457,0,4866704,435326736 
main,4323564808491869,4323565021509614,3,1,parser,,0,107,pool-16-thread-5,213017745,0,176529161,180000000,34948224,470997696 
main,4323565021647917,4323565034603443,3,2,namer,,0,107,pool-16-thread-5,12955526,0,12866339,20000000,3014576,473429784 
main,4323565034733114,4323565036722301,3,3,packageobjects,,0,107,pool-16-thread-5,1989187,0,1990982,0,229888,474240496 
