info, 1, version, 2, output, /home/rory/perf_workspace/perf_tester/corpus/akka/akka-actor/target/scala-2.12/classes
header(main/background),startNs,endNs,runId,phaseId,phaseName,purpose,task-count,threadId,threadName,runNs,idleNs,cpuTimeNs,userTimeNs,allocatedByte,heapSize
header(GC),startNs,endNs,startMs,endMs,name,action,cause,threads
GC,6339852709246985,6339852749246985,8968, 9007,PS Scavenge,end of minor GC,Allocation Failure,8
GC,6339852994678345,6339853026678345,9114, 9145,PS Scavenge,end of minor GC,Metadata GC Threshold,8
GC,6339852882127010,6339853027127010,9145, 9289,PS MarkSweep,end of major GC,Metadata GC Threshold,8
main,6339853070795873,6339853084091469,1,0,<init phase>,,0,111,pool-12-thread-2,13295596,0,13207737,10000000,5147384,122729512 
main,6339853089324287,6339853819362073,1,1,parser,,0,111,pool-12-thread-2,730037786,0,721818292,720000000,41822808,165964320 
main,6339853819648142,6339853987398388,1,2,namer,,0,111,pool-12-thread-2,167750246,0,165269388,160000000,5238760,172224016 
main,6339853987609078,6339854026161065,1,3,packageobjects,,0,111,pool-12-thread-2,38551987,0,37932686,40000000,1334648,173800224 
GC,6339859199863462,6339859233863462,15463, 15496,PS Scavenge,end of minor GC,Allocation Failure,8
main,6339854026367583,6339862025190657,1,4,typer,,0,111,pool-12-thread-2,7998823074,0,7869080025,7830000000,595095592,481363496 
GC,6339862395000312,6339862445000312,18658, 18707,PS Scavenge,end of minor GC,Allocation Failure,8
main,6339862025421429,6339863368892963,1,5,patmat,,0,111,pool-12-thread-2,1343471534,0,1268854196,1270000000,133496224,284137232 
main,6339863369066464,6339863589846638,1,6,superaccessors,,0,111,pool-12-thread-2,220780174,0,217068298,220000000,21548440,302417640 
main,6339863590071544,6339863671327275,1,7,extmethods,,0,111,pool-12-thread-2,81255731,0,79331114,80000000,5065784,308511096 
main,6339863671982738,6339863846573258,1,8,pickler,,0,111,pool-12-thread-2,174590520,0,165605415,160000000,18484920,326791344 
main,6339863846750584,6339865323032779,1,9,xsbt-api,,0,111,pool-12-thread-2,1476282195,0,1462009193,1450000000,286333760,613183368 
GC,6339865454895554,6339865514895554,21718, 21777,PS Scavenge,end of minor GC,Allocation Failure,8
