info, 1, version, 2, output, /home/rory/perf_workspace/perf_tester/corpus/akka/akka-actor/target/scala-2.12/classes
header(main/background),startNs,endNs,runId,phaseId,phaseName,purpose,task-count,threadId,threadName,runNs,idleNs,cpuTimeNs,userTimeNs,allocatedByte,heapSize
header(GC),startNs,endNs,startMs,endMs,name,action,cause,threads
GC,6336046086037011,6336046126037011,9076, 9115,PS Scavenge,end of minor GC,Metadata GC Threshold,8
GC,6336045987308747,6336046128308747,9115, 9255,PS MarkSweep,end of major GC,Metadata GC Threshold,8
main,6336046158467460,6336046171117553,1,0,<init phase>,,0,105,pool-12-thread-2,12650093,0,12520328,10000000,5147240,136708136 
main,6336046176231673,6336046832713912,1,1,parser,,0,105,pool-12-thread-2,656482239,0,647943993,650000000,41547096,181036104 
main,6336046833049997,6336047027543516,1,2,namer,,0,105,pool-12-thread-2,194493519,0,191339363,190000000,5235608,185780752 
main,6336047027738405,6336047067327658,1,3,packageobjects,,0,105,pool-12-thread-2,39589253,0,38508984,40000000,1335208,187371264 
GC,6336051422773966,6336051457773966,14557, 14591,PS Scavenge,end of minor GC,Allocation Failure,8
GC,6336054276374346,6336054317374346,17410, 17450,PS Scavenge,end of minor GC,Allocation Failure,8
main,6336047067507674,6336054373890150,1,4,typer,,0,105,pool-12-thread-2,7306382476,0,7155714065,7140000000,595238200,180590832 
main,6336054374346291,6336055839126937,1,5,patmat,,0,105,pool-12-thread-2,1464780646,0,1431511374,1440000000,127741440,317652216 
main,6336055839306452,6336056063130801,1,6,superaccessors,,0,105,pool-12-thread-2,223824349,0,222227692,220000000,21496616,337209840 
main,6336056063294863,6336056140426480,1,7,extmethods,,0,105,pool-12-thread-2,77131617,0,74979081,70000000,5073648,342099232 
main,6336056141088110,6336056354015179,1,8,pickler,,0,105,pool-12-thread-2,212927069,0,206569371,210000000,18741984,361659824 
GC,6336057270688260,6336057326688260,20404, 20459,PS Scavenge,end of minor GC,Allocation Failure,8
main,6336056354150340,6336057608779499,1,9,xsbt-api,,0,105,pool-12-thread-2,1254629159,0,1184564495,1180000000,284456064,298549336 
main,6336057608903547,6336057874286560,1,10,xsbt-dependency,,0,105,pool-12-thread-2,265383013,0,263677524,260000000,76517440,371775904 
main,6336057874410345,6336058810850305,1,11,refchecks,,0,105,pool-12-thread-2,936439960,0,915206831,910000000,52140000,426797320 
main,6336058811011779,6336059534035772,1,12,uncurry,,0,105,pool-12-thread-2,723023993,0,711649737,710000000,33581664,460609328 
main,6336059534229531,6336059851936939,1,13,fields,,0,105,pool-12-thread-2,317707408,0,311491243,320000000,25289720,487216328 
main,6336059852115028,6336060010504093,1,14,tailcalls,,0,105,pool-12-thread-2,158389065,0,153585866,140000000,9319912,493868072 
main,6336060010644436,6336060537197059,1,15,specialize,,0,105,pool-12-thread-2,526552623,0,503972142,500000000,74165208,567037128 
main,6336060537382527,6336060717862474,1,16,explicitouter,,0,105,pool-12-thread-2,180479947,0,179889820,180000000,18005904,586992408 
GC,6336061270006735,6336061333006735,24404, 24466,PS Scavenge,end of minor GC,Allocation Failure,8
main,6336060718007899,6336062274572363,1,17,erasure,,0,105,pool-12-thread-2,1556564464,0,1470216310,1480000000,157186376,332935968 
main,6336062274719028,6336062395445818,1,18,posterasure,,0,105,pool-12-thread-2,120726790,0,119678194,120000000,12772224,340254304 
main,6336062395600369,6336062614895536,1,19,lambdalift,,0,105,pool-12-thread-2,219295167,0,214427845,210000000,19403600,362211024 
main,6336062615032610,6336062754671533,1,20,constructors,,0,105,pool-12-thread-2,139638923,0,133430443,130000000,15642400,376847720 
main,6336062754830166,6336062822123897,1,21,flatten,,0,105,pool-12-thread-2,67293731,0,66619846,60000000,4533728,384166072 
main,6336062822284948,6336063099533450,1,22,mixin,,0,105,pool-12-thread-2,277248502,0,272487992,280000000,30142192,413439552 
main,6336063099670515,6336063150017637,1,23,cleanup,,0,105,pool-12-thread-2,50347122,0,50262449,50000000,4808000,420757888 
main,6336063150147095,6336063283798059,1,24,delambdafy,,0,105,pool-12-thread-2,133650964,0,128767454,120000000,18633104,435394672 
GC,6336065036189882,6336065121189882,28170, 28254,PS Scavenge,end of minor GC,Allocation Failure,8
main,6336063283933127,6336065857080174,1,25,jvm,,0,105,pool-12-thread-2,2573147047,0,2439853466,2400000000,373870224,401698312 
main,6336065857200319,6336065874986392,1,26,xsbt-analyzer,,0,105,pool-12-thread-2,17786073,0,17724614,10000000,5247624,410646904 
info, 2, version, 2, output, /home/rory/perf_workspace/perf_tester/corpus/akka/akka-actor/target/scala-2.12/classes
header(main/background),startNs,endNs,runId,phaseId,phaseName,purpose,task-count,threadId,threadName,runNs,idleNs,cpuTimeNs,userTimeNs,allocatedByte,heapSize
header(GC),startNs,endNs,startMs,endMs,name,action,cause,threads
main,6336068636877369,6336068646167805,2,0,<init phase>,,0,123,pool-14-thread-5,9290436,0,9214031,10000000,4868240,404987280 
main,6336068647280584,6336068947563022,2,1,parser,,0,123,pool-14-thread-5,300282438,0,299147057,300000000,35338624,440414544 
main,6336068947734133,6336068973830815,2,2,namer,,0,123,pool-14-thread-5,26096682,0,25859501,20000000,3030320,443248744 
main,6336068973989818,6336068976978363,2,3,packageobjects,,0,123,pool-14-thread-5,2988545,0,2991641,10000000,234896,443248744 
GC,6336071482683732,6336071594683732,34616, 34727,PS Scavenge,end of minor GC,Allocation Failure,8
main,6336068977130830,6336073054953076,2,4,typer,,0,123,pool-14-thread-5,4077822246,0,3918368795,3910000000,552863896,559546224 
main,6336073055301750,6336073723867255,2,5,patmat,,0,123,pool-14-thread-5,668565505,0,655021539,650000000,108610552,668927864 
main,6336073724020958,6336073779397553,2,6,superaccessors,,0,123,pool-14-thread-5,55376595,0,54920218,50000000,20880928,689700464 
main,6336073779532874,6336073802538071,2,7,extmethods,,0,123,pool-14-thread-5,23005197,0,22374676,30000000,4254696,694893592 
main,6336073802669388,6336073865910665,2,8,pickler,,0,123,pool-14-thread-5,63241277,0,62724168,60000000,17912504,710481088 
GC,6336074225348681,6336074307348681,37359, 37440,PS Scavenge,end of minor GC,Allocation Failure,8
main,6336073866094102,6336074639026236,2,9,xsbt-api,,0,123,pool-14-thread-5,772932134,0,690928878,690000000,272094456,449530832 
main,6336074639177503,6336074830590905,2,10,xsbt-dependency,,0,123,pool-14-thread-5,191413402,0,191390402,180000000,74891224,522569304 
main,6336074830728950,6336075307062957,2,11,refchecks,,0,123,pool-14-thread-5,476334007,0,470721024,470000000,48846872,573696008 
main,6336075307187230,6336075590978411,2,12,uncurry,,0,123,pool-14-thread-5,283791181,0,280129845,280000000,32537880,602911400 
main,6336075591099453,6336075728568357,2,13,fields,,0,123,pool-14-thread-5,137468904,0,136730734,140000000,24153872,632126856 
