info, 1, version, 2, output, /home/rory/perf_workspace/perf_tester/corpus/akka/akka-actor/target/scala-2.12/classes
header(main/background),startNs,endNs,runId,phaseId,phaseName,purpose,task-count,threadId,threadName,runNs,idleNs,cpuTimeNs,userTimeNs,allocatedByte,heapSize
header(GC),startNs,endNs,startMs,endMs,name,action,cause,threads
GC,6350730466879548,6350730505879548,9587, 9625,PS Scavenge,end of minor GC,Metadata GC Threshold,8
GC,6350730355145617,6350730509145617,9626, 9779,PS MarkSweep,end of major GC,Metadata GC Threshold,8
main,6350730547012288,6350730560188001,1,0,<init phase>,,0,115,pool-12-thread-8,13175713,0,13023462,20000000,5147384,144506024 
main,6350730565579395,6350731178343930,1,1,parser,,0,115,pool-12-thread-8,612764535,0,605421606,610000000,42261344,190665952 
main,6350731178690692,6350731370844658,1,2,namer,,0,115,pool-12-thread-8,192153966,0,188896471,180000000,5257432,196221288 
main,6350731371028141,6350731397383612,1,3,packageobjects,,0,115,pool-12-thread-8,26355471,0,25449492,30000000,1308080,198071776 
GC,6350737758832900,6350737801832900,17038, 17080,PS Scavenge,end of minor GC,Allocation Failure,8
main,6350731397541513,6350739287943705,1,4,typer,,0,115,pool-12-thread-8,7890402192,0,7761695078,7710000000,596434304,381379472 
main,6350739288157192,6350740581461385,1,5,patmat,,0,115,pool-12-thread-8,1293304193,0,1265667488,1260000000,125271536,524125432 
main,6350740581672692,6350740821621442,1,6,superaccessors,,0,115,pool-12-thread-8,239948750,0,237673070,230000000,21571136,547199264 
main,6350740821833211,6350740927364280,1,7,extmethods,,0,115,pool-12-thread-8,105531069,0,103909724,110000000,5160856,552967728 
main,6350740928079065,6350741125498420,1,8,pickler,,0,115,pool-12-thread-8,197419355,0,193103475,190000000,18746184,570273000 
GC,6350742322714955,6350742374714955,21602, 21653,PS Scavenge,end of minor GC,Allocation Failure,8
main,6350741125684593,6350742564779509,1,9,xsbt-api,,0,115,pool-12-thread-8,1439094916,0,1371678239,1350000000,285532440,243337136 
main,6350742564933288,6350743041844227,1,10,xsbt-dependency,,0,115,pool-12-thread-8,476910939,0,474587615,460000000,69760584,316208448 
main,6350743042017961,6350743948630845,1,11,refchecks,,0,115,pool-12-thread-8,906612884,0,886852264,880000000,52101880,371384648 
main,6350743948823686,6350744668562865,1,12,uncurry,,0,115,pool-12-thread-8,719739179,0,710247134,700000000,33417008,412111952 
main,6350744668702176,6350744977907188,1,13,fields,,0,115,pool-12-thread-8,309205012,0,304690346,310000000,25292400,436334440 
main,6350744978060452,6350745113372398,1,14,tailcalls,,0,115,pool-12-thread-8,135311946,0,131567104,130000000,9416304,444408648 
main,6350745113495479,6350745846969575,1,15,specialize,,0,115,pool-12-thread-8,733474096,0,711463238,710000000,71862064,517076328 
main,6350745847102179,6350746027412876,1,16,explicitouter,,0,115,pool-12-thread-8,180310697,0,176426318,170000000,17991136,533224760 
main,6350746027555851,6350747630699975,1,17,erasure,,0,115,pool-12-thread-8,1603144124,0,1579489949,1580000000,151793976,688388144 
main,6350747630843947,6350747731064841,1,18,posterasure,,0,115,pool-12-thread-8,100220894,0,98524485,100000000,12767808,696462320 
main,6350747731214405,6350747957448297,1,19,lambdalift,,0,115,pool-12-thread-8,226233892,0,220133184,220000000,19373592,720685936 
main,6350747957588364,6350748169570496,1,20,constructors,,0,115,pool-12-thread-8,211982132,0,204540950,210000000,15505968,736834256 
main,6350748169786140,6350748302760238,1,21,flatten,,0,115,pool-12-thread-8,132974098,0,131439970,130000000,4533048,736834256 
main,6350748302984570,6350748724760411,1,22,mixin,,0,115,pool-12-thread-8,421775841,0,413023406,410000000,29889648,769130904 
main,6350748724924232,6350748794269381,1,23,cleanup,,0,115,pool-12-thread-8,69345149,0,69301045,70000000,4806520,777205040 
main,6350748794433386,6350748988110831,1,24,delambdafy,,0,115,pool-12-thread-8,193677445,0,188847572,190000000,18589464,793353432 
GC,6350749716235675,6350749768235675,28995, 29046,PS Scavenge,end of minor GC,Allocation Failure,8
main,6350748988272650,6350751411347081,1,25,jvm,,0,115,pool-12-thread-8,2423074431,0,2326847553,2260000000,380271448,568724576 
main,6350751411478368,6350751427403832,1,26,xsbt-analyzer,,0,115,pool-12-thread-8,15925464,0,15772350,10000000,5247336,580878568 
info, 2, version, 2, output, /home/rory/perf_workspace/perf_tester/corpus/akka/akka-actor/target/scala-2.12/classes
header(main/background),startNs,endNs,runId,phaseId,phaseName,purpose,task-count,threadId,threadName,runNs,idleNs,cpuTimeNs,userTimeNs,allocatedByte,heapSize
header(GC),startNs,endNs,startMs,endMs,name,action,cause,threads
main,6350754351370428,6350754362955704,2,0,<init phase>,,0,126,pool-14-thread-4,11585276,0,11583637,20000000,4868240,288077912 
main,6350754364123316,6350754616951391,2,1,parser,,0,126,pool-14-thread-4,252828075,0,247922492,240000000,35542616,323628368 
main,6350754617107953,6350754641456215,2,2,namer,,0,126,pool-14-thread-4,24348262,0,23706153,30000000,3012512,327306088 
main,6350754641622667,6350754644690447,2,3,packageobjects,,0,126,pool-14-thread-4,3067780,0,3070617,0,229848,327306088 
main,6350754644840543,6350758375051034,2,4,typer,,0,126,pool-14-thread-4,3730210491,0,3676623605,3670000000,550315296,883521296 
main,6350758375190061,6350759090618672,2,5,patmat,,0,126,pool-14-thread-4,715428611,0,700973284,700000000,109080912,993300048 
main,6350759090769624,6350759172725360,2,6,superaccessors,,0,126,pool-14-thread-4,81955736,0,80924037,80000000,21167848,1014140384 
main,6350759172858230,6350759192405781,2,7,extmethods,,0,126,pool-14-thread-4,19547551,0,19319248,20000000,4216752,1019044064 
main,6350759192540611,6350759241306042,2,8,pickler,,0,126,pool-14-thread-4,48765431,0,48182820,50000000,17974584,1037450024 
GC,6350759285891807,6350759385891807,38564, 38663,PS Scavenge,end of minor GC,Allocation Failure,8
main,6350759241435060,6350759908987838,2,9,xsbt-api,,0,126,pool-14-thread-4,667552778,0,563313405,560000000,258753504,575812752 
main,6350759909135142,6350760130973287,2,10,xsbt-dependency,,0,126,pool-14-thread-4,221838145,0,221688758,210000000,61969800,635861608 
main,6350760131099023,6350760596799562,2,11,refchecks,,0,126,pool-14-thread-4,465700539,0,462093501,460000000,48601656,688404272 
main,6350760596944791,6350760861694839,2,12,uncurry,,0,126,pool-14-thread-4,264750048,0,260316274,260000000,32307936,718428752 
main,6350760861814732,6350760988872654,2,13,fields,,0,126,pool-14-thread-4,127057922,0,125467272,120000000,24089968,740947136 
main,6350760989027026,6350761072587223,2,14,tailcalls,,0,126,pool-14-thread-4,83560197,0,80220644,80000000,8803312,748453272 
