info, 1, version, 2, output, /home/rory/perf_workspace/perf_tester/corpus/akka/akka-actor/target/scala-2.12/classes
header(main/background),startNs,endNs,runId,phaseId,phaseName,purpose,task-count,threadId,threadName,runNs,idleNs,cpuTimeNs,userTimeNs,allocatedByte,heapSize
header(GC),startNs,endNs,startMs,endMs,name,action,cause,threads
GC,6346244958942253,6346244998942253,9680, 9719,PS Scavenge,end of minor GC,Allocation Failure,8
GC,6346245271381023,6346245302381023,9861, 9891,PS Scavenge,end of minor GC,Metadata GC Threshold,8
GC,6346245165924156,6346245302924156,9891, 10027,PS MarkSweep,end of major GC,Metadata GC Threshold,8
main,6346245347939435,6346245361448684,1,0,<init phase>,,0,106,pool-12-thread-4,13509249,0,13463843,10000000,5144560,123952048 
main,6346245366266509,6346246179401831,1,1,parser,,0,106,pool-12-thread-4,813135322,0,805684035,800000000,41662880,169396480 
main,6346246180169170,6346246356819404,1,2,namer,,0,106,pool-12-thread-4,176650234,0,174518258,180000000,5238496,174022016 
main,6346246357037635,6346246394593941,1,3,packageobjects,,0,106,pool-12-thread-4,37556306,0,37041655,30000000,1335120,175565800 
GC,6346251497832595,6346251534832595,16223, 16259,PS Scavenge,end of minor GC,Allocation Failure,8
main,6346246394784904,6346254289070634,1,4,typer,,0,106,pool-12-thread-4,7894285730,0,7768574483,7740000000,591396792,477261968 
GC,6346254784311566,6346254837311566,19510, 19562,PS Scavenge,end of minor GC,Allocation Failure,8
main,6346254289301918,6346255865812323,1,5,patmat,,0,106,pool-12-thread-4,1576510405,0,1484194934,1450000000,133321128,270644968 
main,6346255866070528,6346256104829819,1,6,superaccessors,,0,106,pool-12-thread-4,238759291,0,237279222,240000000,21508872,289013768 
main,6346256105056933,6346256192522622,1,7,extmethods,,0,106,pool-12-thread-4,87465689,0,84911260,90000000,5058848,295136688 
main,6346256193257370,6346256376580027,1,8,pickler,,0,106,pool-12-thread-4,183322657,0,174987269,170000000,18716432,313509576 
main,6346256376732503,6346257861901186,1,9,xsbt-api,,0,106,pool-12-thread-4,1485168683,0,1471739869,1470000000,274779192,589042672 
GC,6346258196237712,6346258253237712,22922, 22978,PS Scavenge,end of minor GC,Allocation Failure,8
main,6346257862069575,6346258421270561,1,10,xsbt-dependency,,0,106,pool-12-thread-4,559200986,0,500358131,470000000,68736272,211892376 
main,6346258421425306,6346259193557448,1,11,refchecks,,0,106,pool-12-thread-4,772132142,0,758445314,760000000,52425192,264819616 
main,6346259193716703,6346259822047834,1,12,uncurry,,0,106,pool-12-thread-4,628331131,0,608932995,610000000,33492520,300951000 
main,6346259822187007,6346260091605179,1,13,fields,,0,106,pool-12-thread-4,269418172,0,266154440,270000000,25297816,327301368 
main,6346260091751970,6346260267817670,1,14,tailcalls,,0,106,pool-12-thread-4,176065700,0,172579176,170000000,9483088,341753928 
main,6346260267952158,6346260863298818,1,15,specialize,,0,106,pool-12-thread-4,595346660,0,575586774,580000000,73097720,414019136 
main,6346260863440952,6346261105405254,1,16,explicitouter,,0,106,pool-12-thread-4,241964302,0,239059096,230000000,17992592,428471704 
main,6346261105621054,6346262705322445,1,17,erasure,,0,106,pool-12-thread-4,1599701391,0,1574966398,1570000000,151884560,580224312 
main,6346262705458375,6346262828156673,1,18,posterasure,,0,106,pool-12-thread-4,122698298,0,120635361,120000000,12768192,594676896 
main,6346262828309321,6346263131018022,1,19,lambdalift,,0,106,pool-12-thread-4,302708701,0,297482338,290000000,19355928,616355824 
main,6346263131203711,6346263385410624,1,20,constructors,,0,106,pool-12-thread-4,254206913,0,247478997,250000000,15442680,630808440 
main,6346263385585138,6346263508520726,1,21,flatten,,0,106,pool-12-thread-4,122935588,0,121015298,120000000,4533936,630808440 
GC,6346263790503769,6346263868503769,28516, 28593,PS Scavenge,end of minor GC,Allocation Failure,8
main,6346263508715308,6346263952863905,1,22,mixin,,0,106,pool-12-thread-4,444148597,0,362767272,360000000,29174520,224780848 
main,6346263952990623,6346263999815440,1,23,cleanup,,0,106,pool-12-thread-4,46824817,0,45806399,40000000,4803080,224780848 
main,6346263999980471,6346264184820816,1,24,delambdafy,,0,106,pool-12-thread-4,184840345,0,180306761,180000000,18458840,244892632 
main,6346264184988291,6346266392823638,1,25,jvm,,0,106,pool-12-thread-4,2207835347,0,2169448384,2120000000,375268968,624037384 
main,6346266392948271,6346266408420722,1,26,xsbt-analyzer,,0,106,pool-12-thread-4,15472451,0,15406094,20000000,5280672,634067224 
info, 2, version, 2, output, /home/rory/perf_workspace/perf_tester/corpus/akka/akka-actor/target/scala-2.12/classes
header(main/background),startNs,endNs,runId,phaseId,phaseName,purpose,task-count,threadId,threadName,runNs,idleNs,cpuTimeNs,userTimeNs,allocatedByte,heapSize
header(GC),startNs,endNs,startMs,endMs,name,action,cause,threads
main,6346269242576775,6346269254052393,2,0,<init phase>,,0,124,pool-14-thread-7,11475618,0,11460619,10000000,4868240,532260472 
main,6346269255251655,6346269564544792,2,1,parser,,0,124,pool-14-thread-7,309293137,0,307199813,300000000,35334608,567838944 
main,6346269564694610,6346269587083595,2,2,namer,,0,124,pool-14-thread-7,22388985,0,21398417,20000000,3061456,571227392 
main,6346269587245378,6346269590486895,2,3,packageobjects,,0,124,pool-14-thread-7,3241517,0,3244773,10000000,234968,571227392 
GC,6346271195397317,6346271303397317,35921, 36028,PS Scavenge,end of minor GC,Allocation Failure,8
main,6346269590630631,6346273087653870,2,4,typer,,0,124,pool-14-thread-7,3497023239,0,3347521873,3340000000,548867960,589570656 
main,6346273087831923,6346273764761299,2,5,patmat,,0,124,pool-14-thread-7,676929376,0,660936793,650000000,108888128,697082192 
main,6346273764907984,6346273865528039,2,6,superaccessors,,0,124,pool-14-thread-7,100620055,0,99848435,100000000,21171768,717481648 
main,6346273865678068,6346273887158582,2,7,extmethods,,0,124,pool-14-thread-7,21480514,0,21361454,30000000,4248384,722581528 
main,6346273887294531,6346273960239101,2,8,pickler,,0,124,pool-14-thread-7,72944570,0,71018536,70000000,18342808,743180496 
GC,6346274533445920,6346274633445920,39259, 39358,PS Scavenge,end of minor GC,Allocation Failure,8
